SNo,tweet_id,label
35249,8.48364E+17,normal
35250,8.48848E+17,normal
35251,8.4965E+17,spam
35252,8.50144E+17,normal
35253,8.49059E+17,normal
35254,8.49261E+17,normal
35255,8.50342E+17,spam
35256,8.48871E+17,normal
35257,8.47813E+17,normal
35258,8.47649E+17,normal
35259,8.47538E+17,normal
35260,8.47902E+17,normal
35261,8.49156E+17,normal
35262,8.48717E+17,normal
35263,8.48395E+17,normal
35264,8.47668E+17,spam
35265,8.49884E+17,normal
35266,8.49255E+17,normal
35267,8.47527E+17,spam
35268,8.49692E+17,normal
35269,8.48565E+17,normal
35270,8.47765E+17,normal
35271,8.49197E+17,normal
35272,8.50068E+17,normal
35273,8.47537E+17,normal
35274,8.49388E+17,normal
35275,8.49928E+17,normal
35276,8.47394E+17,abusive
35277,8.48944E+17,normal
35278,8.48237E+17,normal
35279,8.48817E+17,spam
35280,8.49215E+17,normal
35281,8.48912E+17,normal
35282,8.492E+17,normal
35283,8.50228E+17,normal
35284,8.47798E+17,normal
35285,8.47694E+17,normal
35286,8.47467E+17,spam
35287,8.49093E+17,normal
35288,8.48248E+17,normal
35289,8.48861E+17,normal
35290,8.50538E+17,normal
35291,8.48585E+17,normal
35292,8.49859E+17,spam
35293,8.50738E+17,spam
35294,8.47991E+17,normal
35295,8.49585E+17,spam
35296,8.48372E+17,normal
35297,8.50327E+17,normal
35298,8.50683E+17,normal
35299,8.50312E+17,normal
35300,8.50665E+17,normal
35301,8.48934E+17,normal
35302,8.4766E+17,normal
35303,8.47497E+17,normal
35304,8.50319E+17,normal
35305,8.47477E+17,normal
35306,8.50259E+17,normal
35307,8.4824E+17,normal
35308,8.50128E+17,normal
35309,8.49668E+17,spam
35310,8.49019E+17,normal
35311,8.49016E+17,abusive
35312,8.49095E+17,normal
35313,8.48562E+17,hateful
35314,8.4871E+17,normal
35315,8.49186E+17,spam
35316,8.49697E+17,normal
35317,8.49966E+17,spam
35318,8.47466E+17,normal
35319,8.5078E+17,normal
35320,8.47996E+17,normal
35321,8.47825E+17,normal
35322,8.49945E+17,spam
35323,8.47907E+17,normal
35324,8.49582E+17,normal
35325,8.508E+17,normal
35326,8.48468E+17,hateful
35327,8.47698E+17,hateful
35328,8.48136E+17,normal
35329,8.49593E+17,normal
35330,8.47723E+17,normal
35331,8.48897E+17,normal
35332,8.48245E+17,normal
35333,8.50311E+17,normal
35334,8.5009E+17,normal
35335,8.50211E+17,normal
35336,8.49157E+17,normal
35337,8.4963E+17,normal
35338,8.50272E+17,normal
35339,8.50699E+17,normal
35340,8.47738E+17,normal
35341,8.48432E+17,normal
35342,8.47538E+17,normal
35343,8.48587E+17,normal
35344,8.50653E+17,normal
35345,8.5062E+17,normal
35346,8.48937E+17,abusive
35347,8.49246E+17,normal
35348,8.50234E+17,spam
35349,8.47466E+17,normal
35350,8.47861E+17,normal
35351,8.48766E+17,normal
35352,8.50382E+17,normal
35353,8.50094E+17,normal
35354,8.5001E+17,normal
35355,8.48691E+17,normal
35356,8.48378E+17,normal
35357,8.48501E+17,normal
35358,8.50446E+17,normal
35359,8.49695E+17,hateful
35360,8.50396E+17,spam
35361,8.49225E+17,normal
35362,8.48046E+17,normal
35363,8.50267E+17,normal
35364,8.4982E+17,normal
35365,8.49628E+17,normal
35366,8.50525E+17,abusive
35367,8.50009E+17,normal
35368,8.50178E+17,normal
35369,8.49387E+17,spam
35370,8.50775E+17,normal
35371,8.49713E+17,normal
35372,8.47982E+17,spam
35373,8.48226E+17,normal
35374,8.49502E+17,abusive
35375,8.4845E+17,normal
35376,8.4742E+17,spam
35377,8.47818E+17,normal
35378,8.48904E+17,normal
35379,8.47491E+17,abusive
35380,8.49445E+17,spam
35381,8.47477E+17,normal
35382,8.5037E+17,normal
35383,8.48512E+17,normal
35384,8.50399E+17,normal
35385,8.4929E+17,normal
35386,8.49425E+17,spam
35387,8.48133E+17,spam
35388,8.48444E+17,hateful
35389,8.50804E+17,normal
35390,8.50099E+17,normal
35391,8.48936E+17,abusive
35392,8.47605E+17,spam
35393,8.48481E+17,normal
35394,8.49662E+17,normal
35395,8.4975E+17,spam
35396,8.50712E+17,spam
35397,8.50558E+17,normal
35398,8.50163E+17,normal
35399,8.50371E+17,normal
35400,8.49305E+17,spam
35401,8.50081E+17,normal
35402,8.49612E+17,normal
35403,8.50006E+17,normal
35404,8.50676E+17,normal
35405,8.49252E+17,normal
35406,8.49452E+17,normal
35407,8.48683E+17,normal
35408,8.48697E+17,normal
35409,8.47547E+17,hateful
35410,8.48932E+17,normal
35411,8.50637E+17,normal
35412,8.47861E+17,normal
35413,8.50381E+17,normal
35414,8.48864E+17,spam
35415,8.50697E+17,normal
35416,8.49311E+17,normal
35417,8.49664E+17,hateful
35418,8.4983E+17,normal
35419,8.48689E+17,normal
35420,8.48146E+17,spam
35421,8.49234E+17,normal
35422,8.50027E+17,normal
35423,8.50376E+17,normal
35424,8.49283E+17,normal
35425,8.47904E+17,abusive
35426,8.50434E+17,normal
35427,8.49192E+17,abusive
35428,8.49186E+17,spam
35429,8.50369E+17,normal
35430,8.50665E+17,spam
35431,8.48868E+17,normal
35432,8.48344E+17,spam
35433,8.47724E+17,normal
35434,8.49688E+17,normal
35435,8.49719E+17,normal
35436,8.50085E+17,normal
35437,8.49722E+17,normal
35438,8.47885E+17,normal
35439,8.47649E+17,normal
35440,8.47968E+17,normal
35441,8.49727E+17,normal
35442,8.48558E+17,normal
35443,8.49943E+17,normal
35444,8.50031E+17,normal
35445,8.50607E+17,normal
35446,8.50468E+17,normal
35447,8.49996E+17,spam
35448,8.47951E+17,normal
35449,8.48769E+17,normal
35450,8.49763E+17,normal
35451,8.50455E+17,normal
35452,8.50287E+17,normal
35453,8.48558E+17,normal
35454,8.48569E+17,normal
35455,8.50356E+17,normal
35456,8.48928E+17,normal
35457,8.50637E+17,spam
35458,8.49671E+17,spam
35459,8.49203E+17,normal
35460,8.48131E+17,normal
35461,8.49483E+17,normal
35462,8.48843E+17,normal
35463,8.47883E+17,normal
35464,8.49887E+17,spam
35465,8.50819E+17,normal
35466,8.47827E+17,spam
35467,8.48389E+17,normal
35468,8.49803E+17,normal
35469,8.4835E+17,spam
35470,8.48571E+17,normal
35471,8.48721E+17,normal
35472,8.49E+17,normal
35473,8.47895E+17,normal
35474,8.49084E+17,spam
35475,8.48762E+17,normal
35476,8.50673E+17,normal
35477,8.47806E+17,hateful
35478,8.49649E+17,normal
35479,8.48435E+17,normal
35480,8.47646E+17,normal
35481,8.49448E+17,normal
35482,8.49894E+17,normal
35483,8.49845E+17,spam
35484,8.4978E+17,normal
35485,8.4861E+17,normal
35486,8.48026E+17,spam
35487,8.47477E+17,normal
35488,8.49637E+17,normal
35489,8.4984E+17,normal
35490,8.47958E+17,normal
35491,8.49765E+17,spam
35492,8.49966E+17,spam
35493,8.49246E+17,normal
35494,8.49256E+17,normal
35495,8.49628E+17,normal
35496,8.47895E+17,normal
35497,8.49752E+17,normal
35498,8.50685E+17,normal
35499,8.48526E+17,normal
35500,8.49258E+17,spam
35501,8.48344E+17,normal
35502,8.482E+17,abusive
35503,8.49651E+17,abusive
35504,8.50785E+17,spam
35505,8.5012E+17,normal
35506,8.4855E+17,normal
35507,8.48244E+17,normal
35508,8.50655E+17,normal
35509,8.47547E+17,normal
35510,8.50252E+17,normal
35511,8.47584E+17,normal
35512,8.49223E+17,normal
35513,8.50051E+17,normal
35514,8.49925E+17,normal
35515,8.50681E+17,normal
35516,8.49705E+17,normal
35517,8.48105E+17,normal
35518,8.48308E+17,normal
35519,8.48572E+17,normal
35520,8.4875E+17,normal
35521,8.48583E+17,normal
35522,8.49134E+17,spam
35523,8.48994E+17,normal
35524,8.50101E+17,normal
35525,8.48736E+17,normal
35526,8.47528E+17,normal
35527,8.47501E+17,normal
35528,8.49247E+17,normal
35529,8.48437E+17,abusive
35530,8.47997E+17,normal
35531,8.48556E+17,normal
35532,8.4973E+17,spam
35533,8.50823E+17,abusive
35534,8.48637E+17,normal
35535,8.49625E+17,normal
35536,8.47977E+17,normal
35537,8.49582E+17,normal
35538,8.49043E+17,normal
35539,8.47637E+17,normal
35540,8.50322E+17,normal
35541,8.47745E+17,normal
35542,8.50501E+17,normal
35543,8.4756E+17,normal
35544,8.47518E+17,hateful
35545,8.48265E+17,abusive
35546,8.47456E+17,spam
35547,8.49869E+17,normal
35548,8.47801E+17,normal
35549,8.50115E+17,normal
35550,8.50144E+17,abusive
35551,8.49599E+17,normal
35552,8.49292E+17,normal
35553,8.47856E+17,normal
35554,8.47422E+17,hateful
35555,8.47757E+17,normal
35556,8.50674E+17,normal
35557,8.50162E+17,normal
35558,8.48135E+17,spam
35559,8.50537E+17,spam
35560,8.48716E+17,spam
35561,8.49274E+17,normal
35562,8.49583E+17,normal
35563,8.49501E+17,normal
35564,8.48411E+17,normal
35565,8.48368E+17,spam
35566,8.47447E+17,normal
35567,8.4815E+17,normal
35568,8.47439E+17,normal
35569,8.49019E+17,hateful
35570,8.48072E+17,spam
35571,8.48096E+17,normal
35572,8.48542E+17,normal
35573,8.482E+17,normal
35574,8.49472E+17,normal
35575,8.4966E+17,normal
35576,8.49324E+17,normal
35577,8.47843E+17,normal
35578,8.48687E+17,normal
35579,8.48649E+17,normal
35580,8.49705E+17,normal
35581,8.50157E+17,normal
35582,8.48989E+17,normal
35583,8.49753E+17,normal
35584,8.47851E+17,abusive
35585,8.50642E+17,normal
35586,8.49691E+17,normal
35587,8.47798E+17,spam
35588,8.47436E+17,normal
35589,8.50482E+17,normal
35590,8.50422E+17,normal
35591,8.5E+17,normal
35592,8.49934E+17,normal
35593,8.49214E+17,spam
35594,8.48678E+17,normal
35595,8.50091E+17,spam
35596,8.49635E+17,normal
35597,8.48977E+17,spam
35598,8.48566E+17,normal
35599,8.47899E+17,normal
35600,8.4861E+17,spam
35601,8.48671E+17,normal
35602,8.49714E+17,normal
35603,8.48589E+17,normal
35604,8.47769E+17,normal
35605,8.48648E+17,normal
35606,8.48596E+17,normal
35607,8.49707E+17,normal
35608,8.5016E+17,normal
35609,8.48262E+17,abusive
35610,8.48215E+17,abusive
35611,8.50747E+17,normal
35612,8.48882E+17,normal
35613,8.47685E+17,normal
35614,8.48217E+17,spam
35615,8.48489E+17,abusive
35616,8.48598E+17,spam
35617,8.50461E+17,normal
35618,8.47444E+17,normal
35619,8.48316E+17,normal
35620,8.48243E+17,normal
35621,8.48855E+17,spam
35622,8.49011E+17,normal
35623,8.50039E+17,hateful
35624,8.49672E+17,normal
35625,8.49964E+17,normal
35626,8.47551E+17,normal
35627,8.50246E+17,normal
35628,8.5036E+17,spam
35629,8.50042E+17,normal
35630,8.48038E+17,normal
35631,8.48868E+17,spam
35632,8.49766E+17,normal
35633,8.50681E+17,normal
35634,8.47445E+17,normal
35635,8.48799E+17,normal
35636,8.47447E+17,normal
35637,8.5042E+17,normal
35638,8.496E+17,spam
35639,8.47854E+17,normal
35640,8.48741E+17,normal
35641,8.49327E+17,spam
35642,8.508E+17,normal
35643,8.49328E+17,normal
35644,8.49437E+17,normal
35645,8.49676E+17,normal
35646,8.50351E+17,abusive
35647,8.47758E+17,normal
35648,8.47577E+17,normal
35649,8.47933E+17,normal
35650,8.48524E+17,normal
35651,8.50472E+17,normal
35652,8.47412E+17,spam
35653,8.50613E+17,spam
35654,8.48465E+17,normal
35655,8.49094E+17,spam
35656,8.5072E+17,normal
35657,8.49333E+17,spam
35658,8.49674E+17,normal
35659,8.48516E+17,normal
35660,8.49983E+17,normal
35661,8.50501E+17,spam
35662,8.48964E+17,normal
35663,8.47516E+17,normal
35664,8.49857E+17,normal
35665,8.49496E+17,spam
35666,8.47858E+17,spam
35667,8.48994E+17,normal
35668,8.48227E+17,normal
35669,8.47783E+17,normal
35670,8.49995E+17,normal
35671,8.5032E+17,normal
35672,8.48706E+17,normal
35673,8.49962E+17,spam
35674,8.48925E+17,normal
35675,8.47854E+17,normal
35676,8.49047E+17,normal
35677,8.47417E+17,normal
35678,8.49627E+17,normal
35679,8.47458E+17,normal
35680,8.49169E+17,normal
35681,8.47518E+17,spam
35682,8.50047E+17,normal
35683,8.49141E+17,normal
35684,8.50083E+17,normal
35685,8.50808E+17,normal
35686,8.48072E+17,spam
35687,8.48874E+17,spam
35688,8.50117E+17,spam
35689,8.49912E+17,normal
35690,8.50397E+17,normal
35691,8.49656E+17,normal
35692,8.50217E+17,normal
35693,8.47573E+17,normal
35694,8.50658E+17,normal
35695,8.50454E+17,normal
35696,8.49522E+17,spam
35697,8.50151E+17,hateful
35698,8.47897E+17,spam
35699,8.50061E+17,normal
35700,8.50669E+17,normal
35701,8.49203E+17,hateful
35702,8.50622E+17,normal
35703,8.50177E+17,normal
35704,8.5046E+17,normal
35705,8.47474E+17,normal
35706,8.47629E+17,normal
35707,8.48298E+17,normal
35708,8.47584E+17,normal
35709,8.48946E+17,normal
35710,8.50502E+17,spam
35711,8.5019E+17,normal
35712,8.49013E+17,spam
35713,8.4853E+17,normal
35714,8.48991E+17,normal
35715,8.47592E+17,normal
35716,8.5014E+17,normal
35717,8.48212E+17,spam
35718,8.48572E+17,normal
35719,8.502E+17,spam
35720,8.47555E+17,normal
35721,8.50331E+17,spam
35722,8.4801E+17,spam
35723,8.49727E+17,normal
35724,8.49171E+17,normal
35725,8.49277E+17,normal
35726,8.47736E+17,normal
35727,8.50014E+17,abusive
35728,8.48162E+17,normal
35729,8.47533E+17,normal
35730,8.49897E+17,normal
35731,8.49686E+17,spam
35732,8.48587E+17,normal
35733,8.49929E+17,normal
35734,8.48646E+17,normal
35735,8.47576E+17,normal
35736,8.47964E+17,normal
35737,8.48522E+17,normal
35738,8.491E+17,normal
35739,8.48926E+17,normal
35740,8.50624E+17,normal
35741,8.483E+17,normal
35742,8.48184E+17,normal
35743,8.49814E+17,normal
35744,8.50297E+17,normal
35745,8.47982E+17,normal
35746,8.48607E+17,normal
35747,8.49659E+17,normal
35748,8.48685E+17,normal
35749,8.47928E+17,normal
35750,8.50728E+17,normal
35751,8.50142E+17,spam
35752,8.50042E+17,normal
35753,8.49324E+17,normal
35754,8.47987E+17,normal
35755,8.48913E+17,normal
35756,8.50205E+17,hateful
35757,8.50604E+17,abusive
35758,8.4748E+17,spam
35759,8.48535E+17,spam
35760,8.50802E+17,normal
35761,8.49094E+17,normal
35762,8.49069E+17,normal
35763,8.50753E+17,normal
35764,8.48152E+17,normal
35765,8.4892E+17,normal
35766,8.49089E+17,normal
35767,8.48706E+17,normal
35768,8.4848E+17,spam
35769,8.47573E+17,normal
35770,8.50413E+17,abusive
35771,8.49896E+17,normal
35772,8.49509E+17,normal
35773,8.49387E+17,normal
35774,8.493E+17,normal
35775,8.49136E+17,abusive
35776,8.48502E+17,normal
35777,8.494E+17,normal
35778,8.49966E+17,normal
35779,8.49936E+17,normal
35780,8.49714E+17,normal
35781,8.50364E+17,normal
35782,8.50763E+17,normal
35783,8.50714E+17,normal
35784,8.48902E+17,normal
35785,8.4969E+17,normal
35786,8.49692E+17,spam
35787,8.49068E+17,spam
35788,8.47498E+17,normal
35789,8.49414E+17,normal
35790,8.48625E+17,normal
35791,8.49834E+17,normal
35792,8.50765E+17,normal
35793,8.48685E+17,spam
35794,8.50427E+17,normal
35795,8.49256E+17,normal
35796,8.47735E+17,normal
35797,8.50114E+17,normal
35798,8.48715E+17,spam
35799,8.49649E+17,spam
35800,8.49091E+17,normal
35801,8.49787E+17,normal
35802,8.48962E+17,normal
35803,8.49089E+17,hateful
35804,8.47666E+17,abusive
35805,8.49111E+17,normal
35806,8.4912E+17,abusive
35807,8.49202E+17,normal
35808,8.4807E+17,normal
35809,8.5054E+17,normal
35810,8.49668E+17,normal
35811,8.4881E+17,normal
35812,8.48836E+17,hateful
35813,8.49017E+17,normal
35814,8.48535E+17,normal
35815,8.50356E+17,spam
35816,8.48802E+17,normal
35817,8.49782E+17,spam
35818,8.50373E+17,normal
35819,8.50294E+17,normal
35820,8.50818E+17,normal
35821,8.49218E+17,normal
35822,8.49956E+17,normal
35823,8.50374E+17,normal
35824,8.49601E+17,spam
35825,8.49867E+17,normal
35826,8.5071E+17,spam
35827,8.48143E+17,spam
35828,8.4879E+17,normal
35829,8.4963E+17,normal
35830,8.492E+17,spam
35831,8.50168E+17,normal
35832,8.48175E+17,normal
35833,8.4928E+17,normal
35834,8.47873E+17,spam
35835,8.48074E+17,normal
35836,8.48944E+17,normal
35837,8.49648E+17,normal
35838,8.50521E+17,normal
35839,8.50253E+17,spam
35840,8.47464E+17,normal
35841,8.50717E+17,normal
35842,8.4844E+17,normal
35843,8.49388E+17,normal
35844,8.49975E+17,spam
35845,8.47904E+17,normal
35846,8.50108E+17,normal
35847,8.47515E+17,spam
35848,8.49223E+17,spam
35849,8.48767E+17,normal
35850,8.49795E+17,spam
35851,8.50415E+17,normal
35852,8.47504E+17,normal
35853,8.47911E+17,abusive
35854,8.49781E+17,normal
35855,8.50443E+17,normal
35856,8.50195E+17,hateful
35857,8.5016E+17,normal
35858,8.48959E+17,spam
35859,8.48142E+17,normal
35860,8.49709E+17,normal
35861,8.507E+17,normal
35862,8.48758E+17,abusive
35863,8.48166E+17,normal
35864,8.50566E+17,normal
35865,8.50843E+17,normal
35866,8.47529E+17,normal
35867,8.48995E+17,spam
35868,8.49386E+17,hateful
35869,8.4797E+17,normal
35870,8.47626E+17,normal
35871,8.48905E+17,spam
35872,8.48399E+17,normal
35873,8.49363E+17,normal
35874,8.50412E+17,spam
35875,8.49761E+17,normal
35876,8.49944E+17,normal
35877,8.47892E+17,normal
35878,8.47912E+17,normal
35879,8.48812E+17,normal
35880,8.49064E+17,normal
35881,8.49043E+17,spam
35882,8.5081E+17,normal
35883,8.49684E+17,spam
35884,8.4905E+17,normal
35885,8.50128E+17,spam
35886,8.48251E+17,abusive
35887,8.5078E+17,abusive
35888,8.4865E+17,normal
35889,8.47431E+17,normal
35890,8.4981E+17,normal
35891,8.49113E+17,normal
35892,8.48041E+17,spam
35893,8.49742E+17,normal
35894,8.49939E+17,normal
35895,8.50207E+17,normal
35896,8.47877E+17,normal
35897,8.47892E+17,normal
35898,8.47666E+17,normal
35899,8.48648E+17,normal
35900,8.47842E+17,normal
35901,8.47876E+17,normal
35902,8.49839E+17,normal
35903,8.49062E+17,normal
35904,8.48861E+17,spam
35905,8.49883E+17,spam
35906,8.47999E+17,normal
35907,8.47647E+17,normal
35908,8.50076E+17,normal
35909,8.49018E+17,normal
35910,8.48631E+17,normal
35911,8.49289E+17,normal
35912,8.47582E+17,normal
35913,8.50314E+17,normal
35914,8.48955E+17,normal
35915,8.48238E+17,hateful
35916,8.48906E+17,spam
35917,8.49782E+17,spam
35918,8.48552E+17,normal
35919,8.47536E+17,normal
35920,8.49836E+17,normal
35921,8.50323E+17,spam
35922,8.4874E+17,normal
35923,8.50471E+17,normal
35924,8.48576E+17,spam
35925,8.48007E+17,normal
35926,8.48196E+17,normal
35927,8.49623E+17,spam
35928,8.47481E+17,normal
35929,8.48887E+17,spam
35930,8.47595E+17,normal
35931,8.48143E+17,spam
35932,8.48009E+17,normal
35933,8.50457E+17,normal
35934,8.50542E+17,normal
35935,8.47489E+17,normal
35936,8.48185E+17,normal
35937,8.50597E+17,normal
35938,8.47542E+17,normal
35939,8.47763E+17,normal
35940,8.47949E+17,normal
35941,8.49597E+17,spam
35942,8.50244E+17,normal
35943,8.4778E+17,normal
35944,8.48631E+17,hateful
35945,8.49187E+17,normal
35946,8.49555E+17,normal
35947,8.48387E+17,normal
35948,8.4828E+17,spam
35949,8.49984E+17,normal
35950,8.5056E+17,normal
35951,8.49148E+17,normal
35952,8.47452E+17,normal
35953,8.50602E+17,normal
35954,8.48023E+17,normal
35955,8.48618E+17,normal
35956,8.47468E+17,spam
35957,8.50747E+17,normal
35958,8.49712E+17,normal
35959,8.47808E+17,normal
35960,8.50092E+17,normal
35961,8.5056E+17,normal
35962,8.50329E+17,normal
35963,8.49656E+17,spam
35964,8.50372E+17,normal
35965,8.50352E+17,normal
35966,8.50688E+17,normal
35967,8.48951E+17,hateful
35968,8.48586E+17,normal
35969,8.48525E+17,normal
35970,8.47809E+17,abusive
35971,8.47722E+17,spam
35972,8.48252E+17,normal
35973,8.48795E+17,normal
35974,8.5076E+17,normal
35975,8.49726E+17,normal
35976,8.50364E+17,normal
35977,8.48103E+17,normal
35978,8.48873E+17,normal
35979,8.48531E+17,normal
35980,8.47935E+17,normal
35981,8.48363E+17,normal
35982,8.48199E+17,abusive
35983,8.48175E+17,normal
35984,8.4949E+17,normal
35985,8.49033E+17,normal
35986,8.50377E+17,normal
35987,8.50019E+17,normal
35988,8.48109E+17,normal
35989,8.49772E+17,normal
35990,8.50343E+17,normal
35991,8.4895E+17,normal
35992,8.50544E+17,normal
35993,8.49987E+17,spam
35994,8.48968E+17,normal
35995,8.47815E+17,normal
35996,8.48096E+17,normal
35997,8.48839E+17,spam
35998,8.48482E+17,normal
35999,8.48498E+17,normal
36000,8.49663E+17,normal
36001,8.4897E+17,normal
36002,8.5054E+17,normal
36003,8.49202E+17,spam
36004,8.50002E+17,normal
36005,8.5008E+17,normal
36006,8.48546E+17,normal
36007,8.48269E+17,spam
36008,8.49007E+17,normal
36009,8.48453E+17,abusive
36010,8.49386E+17,abusive
36011,8.4844E+17,spam
36012,8.49076E+17,normal
36013,8.49614E+17,normal
36014,8.49763E+17,normal
36015,8.47615E+17,normal
36016,8.49202E+17,spam
36017,8.50609E+17,normal
36018,8.50007E+17,spam
36019,8.47626E+17,abusive
36020,8.49464E+17,normal
36021,8.48171E+17,normal
36022,8.48755E+17,normal
36023,8.50656E+17,normal
36024,8.49794E+17,spam
36025,8.50054E+17,normal
36026,8.47484E+17,normal
36027,8.49451E+17,normal
36028,8.47595E+17,normal
36029,8.49469E+17,spam
36030,8.47481E+17,normal
36031,8.4819E+17,spam
36032,8.49333E+17,normal
36033,8.50092E+17,abusive
36034,8.48238E+17,normal
36035,8.49841E+17,normal
36036,8.48609E+17,normal
36037,8.47742E+17,spam
36038,8.49009E+17,normal
36039,8.49742E+17,normal
36040,8.50492E+17,normal
36041,8.4853E+17,normal
36042,8.48451E+17,spam
36043,8.49809E+17,normal
36044,8.48406E+17,normal
36045,8.47893E+17,normal
36046,8.48293E+17,normal
36047,8.4909E+17,normal
36048,8.47764E+17,normal
36049,8.48993E+17,normal
36050,8.50108E+17,normal
36051,8.50807E+17,normal
36052,8.48468E+17,normal
36053,8.50373E+17,normal
36054,8.49728E+17,normal
36055,8.49615E+17,normal
36056,8.49896E+17,normal
36057,8.49961E+17,normal
36058,8.49379E+17,spam
36059,8.47546E+17,normal
36060,8.47823E+17,normal
36061,8.47888E+17,normal
36062,8.48898E+17,spam
36063,8.47584E+17,normal
36064,8.4941E+17,spam
36065,8.50353E+17,normal
36066,8.48384E+17,normal
36067,8.48587E+17,normal
36068,8.50741E+17,normal
36069,8.49466E+17,normal
36070,8.49976E+17,normal
36071,8.47412E+17,normal
36072,8.48834E+17,normal
36073,8.4764E+17,normal
36074,8.47432E+17,normal
36075,8.47462E+17,spam
36076,8.49676E+17,hateful
36077,8.48575E+17,normal
36078,8.49032E+17,normal
36079,8.4856E+17,normal
36080,8.47911E+17,normal
36081,8.49069E+17,normal
36082,8.49735E+17,normal
36083,8.48454E+17,spam
36084,8.48872E+17,normal
36085,8.48608E+17,normal
36086,8.4753E+17,normal
36087,8.47579E+17,normal
36088,8.50826E+17,normal
36089,8.48204E+17,spam
36090,8.48239E+17,normal
36091,8.50587E+17,normal
36092,8.50712E+17,normal
36093,8.49096E+17,spam
36094,8.49428E+17,normal
36095,8.47971E+17,normal
36096,8.4769E+17,normal
36097,8.48696E+17,normal
36098,8.49688E+17,spam
36099,8.49149E+17,normal
36100,8.48629E+17,normal
36101,8.47515E+17,normal
36102,8.50693E+17,normal
36103,8.4891E+17,normal
36104,8.49769E+17,normal
36105,8.49025E+17,normal
36106,8.47712E+17,normal
36107,8.49238E+17,normal
36108,8.49837E+17,normal
36109,8.49106E+17,normal
36110,8.48677E+17,hateful
36111,8.50187E+17,normal
36112,8.50626E+17,spam
36113,8.50024E+17,normal
36114,8.5023E+17,normal
36115,8.50364E+17,spam
36116,8.50048E+17,abusive
36117,8.50453E+17,normal
36118,8.50007E+17,normal
36119,8.50768E+17,normal
36120,8.48006E+17,normal
36121,8.48644E+17,normal
36122,8.48742E+17,normal
36123,8.49E+17,normal
36124,8.50143E+17,normal
36125,8.48934E+17,normal
36126,8.48941E+17,normal
36127,8.49462E+17,spam
36128,8.50345E+17,normal
36129,8.50012E+17,abusive
36130,8.49291E+17,spam
36131,8.49443E+17,spam
36132,8.47608E+17,normal
36133,8.48138E+17,normal
36134,8.49411E+17,spam
36135,8.4953E+17,normal
36136,8.48223E+17,normal
36137,8.48753E+17,normal
36138,8.4972E+17,normal
36139,8.49305E+17,hateful
36140,8.50754E+17,spam
36141,8.4969E+17,spam
36142,8.50185E+17,normal
36143,8.49347E+17,normal
36144,8.48832E+17,spam
36145,8.49519E+17,spam
36146,8.4864E+17,normal
36147,8.47564E+17,normal
36148,8.50842E+17,abusive
36149,8.50089E+17,normal
36150,8.48477E+17,normal
36151,8.48279E+17,spam
36152,8.4924E+17,normal
36153,8.50668E+17,normal
36154,8.47972E+17,normal
36155,8.50757E+17,normal
36156,8.50448E+17,normal
36157,8.49045E+17,normal
36158,8.47974E+17,normal
36159,8.48428E+17,spam
36160,8.48834E+17,normal
36161,8.5062E+17,spam
36162,8.50241E+17,normal
36163,8.48913E+17,normal
36164,8.49835E+17,spam
36165,8.50331E+17,spam
36166,8.49259E+17,normal
36167,8.48461E+17,normal
36168,8.49199E+17,abusive
36169,8.47486E+17,normal
36170,8.4915E+17,normal
36171,8.49141E+17,normal
36172,8.50103E+17,normal
36173,8.48863E+17,normal
36174,8.48918E+17,normal
36175,8.4862E+17,normal
36176,8.50566E+17,normal
36177,8.49147E+17,normal
36178,8.50101E+17,spam
36179,8.4921E+17,abusive
36180,8.4746E+17,normal
36181,8.50329E+17,normal
36182,8.49822E+17,normal
36183,8.50349E+17,normal
36184,8.50035E+17,normal
36185,8.47715E+17,normal
36186,8.49079E+17,normal
36187,8.49392E+17,normal
36188,8.50398E+17,normal
36189,8.48836E+17,normal
36190,8.49237E+17,spam
36191,8.47788E+17,abusive
36192,8.49095E+17,spam
36193,8.50701E+17,normal
36194,8.47559E+17,normal
36195,8.4923E+17,normal
36196,8.49636E+17,abusive
36197,8.47557E+17,spam
36198,8.50337E+17,normal
36199,8.47666E+17,normal
36200,8.47932E+17,normal
36201,8.49936E+17,spam
36202,8.48636E+17,normal
36203,8.47443E+17,spam
36204,8.50645E+17,normal
36205,8.4747E+17,normal
36206,8.48156E+17,normal
36207,8.50445E+17,normal
36208,8.49405E+17,normal
36209,8.5014E+17,normal
36210,8.50371E+17,spam
36211,8.49309E+17,normal
36212,8.50509E+17,spam
36213,8.48913E+17,normal
36214,8.48132E+17,normal
36215,8.49339E+17,normal
36216,8.50109E+17,normal
36217,8.49832E+17,normal
36218,8.48227E+17,normal
36219,8.50047E+17,normal
36220,8.50801E+17,normal
36221,8.48871E+17,normal
36222,8.48901E+17,normal
36223,8.50038E+17,spam
36224,8.49761E+17,normal
36225,8.47543E+17,normal
36226,8.48226E+17,normal
36227,8.49784E+17,spam
36228,8.47451E+17,spam
36229,8.49694E+17,normal
36230,8.49152E+17,normal
36231,8.50518E+17,normal
36232,8.48041E+17,spam
36233,8.4926E+17,normal
36234,8.48216E+17,normal
36235,8.47975E+17,normal
36236,8.50387E+17,normal
36237,8.48323E+17,normal
36238,8.50085E+17,normal
36239,8.47864E+17,normal
36240,8.50665E+17,normal
36241,8.49369E+17,normal
36242,8.49116E+17,spam
36243,8.47502E+17,normal
